Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Thylamys_velutinus,Didelphimorphia,Didelphidae,Thylamys,velutinus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,20.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5753798230920104,0.09950755955755676,2.09446029515267,0.3097841866032488
Thylamys_venustus,Didelphimorphia,Didelphidae,Thylamys,venustus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,27.9,Assumed isometric based on skull size,Journal of Mammalogy 88: 319-329 (2007),Thylamys_elegans,Journal of Mammalogy 88: 319-329 (2007),Occurs on mainland,DD,No,0,20,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6646061900350735,0.10063950569871295,2.141909550767687,0.35648446280956586
Thylogale_billardierii,Diprotodontia,Macropodidae,Thylogale,billardierii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5450,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.177789219883799,0.04669615165758183,1.9757221290010918,0.23968974529445217
Thylogale_browni,Diprotodontia,Macropodidae,Thylogale,browni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5478,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.181386221267292,0.06101970169373914,1.9622784104582853,0.2521148579476943
Thylogale_brunii,Diprotodontia,Macropodidae,Thylogale,brunii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3620,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.0581903535627433,0.061094086822142915,2.0525206357756574,0.252921517441761
Thylogale_calabyi,Diprotodontia,Macropodidae,Thylogale,calabyi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4326.1,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.1119482878232803,0.06079297926644291,2.0118643693760747,0.25518730094631126
Thylogale_christenseni,Diprotodontia,Macropodidae,Thylogale,christenseni,1,0,0,0,Imputed,PHYLACINE 1.2,1821.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,EP,Yes,100,0,0,Imputed 000 Species,PHYLACINE 1.2,2.8542645863549567,0.060655322120504285,2.203085701428046,0.2534043586395929
Thylogale_lanatus,Diprotodontia,Macropodidae,Thylogale,lanatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5316.1,Assumed isometric based on head-body length,Australian Mammalogy 15: 7-23 (1992),Thylogale_browni,Australian Mammalogy 15: 7-23 (1992),Occurs on large land bridge islands,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.172849968417417,0.06130854195281968,1.9663563449113475,0.2500154562966824
Thylogale_stigmatica,Diprotodontia,Macropodidae,Thylogale,stigmatica,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4600,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.129411679131771,0.061403718812553784,2.035797925009929,0.23591624353969742
Thylogale_thetis,Diprotodontia,Macropodidae,Thylogale,thetis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5400,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.185701116596313,0.057130868909574486,2.0085570650459856,0.23684333827329854
Tlacuatzin_canescens,Didelphimorphia,Didelphidae,Tlacuatzin,canescens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,60,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,30,30,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8804981473989093,0.09846913957284226,2.1251349254834153,0.32345453173722655
Tokudaia_muenninki,Rodentia,Muridae,Tokudaia,muenninki,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,177.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,CR,No,75,2,23,Imputed 000 Species,PHYLACINE 1.2,2.3807738040505013,0.0676635092481242,2.4994394344664945,0.3170834292537368
Tokudaia_osimensis,Rodentia,Muridae,Tokudaia,osimensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,129.6,Assumed isometric based on head-body length,"Ohdachi SD, Ishibashi I, Iwasa MA, Saitih T. The Wild Mammals of Japan. (2009)",Tokudaia_muenninki,"Ohdachi SD, Ishibashi I, Iwasa MA, Saitih T. The Wild Mammals of Japan. (2009)",Occurs only on isolated islands,EN,No,76,1,23,Imputed 000 Species,PHYLACINE 1.2,2.2882895755996326,0.06741629328422334,2.5658869747541013,0.3146819530426448
Tokudaia_tokunoshimensis,Rodentia,Muridae,Tokudaia,tokunoshimensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,290.5,Reported,Francis CM. A Guide to the Mammals of Southeast Asia (2008),NA,NA,Occurs only on isolated islands,EN,No,75,2,23,Imputed 000 Species,PHYLACINE 1.2,2.5279595109080613,0.06793839884309474,2.393331873810897,0.3191392267107131
Tolypeutes_matacus,Cingulata,CingulataFam,Tolypeutes,matacus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1200,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.5102011283819796,0.08053370982331863,0.7843850628384488,0.3468622362278948
Tolypeutes_tricinctus,Cingulata,CingulataFam,Tolypeutes,tricinctus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1487,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.6041561424316955,0.09814645327351196,0.7194810085940935,0.4330288859663029
Tonkinomys_daovantieni,Rodentia,Muridae,Tonkinomys,daovantieni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,172.5,Assumed isometric based on head-body length,Synapsis of Philippine Mammals. archive.fieldmuseum.org,Rattus_argentiventer,Synapsis of Philippine Mammals. archive.fieldmuseum.org,Occurs on mainland,DD,No,0,0,100,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.260145821022867,0.07503634607008351,2.4579019103872572,0.3547423674616384
Toromys_grandis,Rodentia,Echimyidae,Toromys,grandis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,584,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2016. Handbook of the Mammals of the World: 6. Lagomorphs and Rodents I. First edition. Lynx Edicions, Barcelona.",2.5709952818305553,0.1037181880528007,2.1550295777771615,0.40431267117899583
Toromys_rhipidurus,Rodentia,Echimyidae,Toromys,rhipidurus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,315,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.3864100012723286,0.10195737351568195,2.292553663512272,0.4097594982218352
Toxodon_platensis,Notoungulata,Toxodontidae,Toxodon,platensis,1,0,0,0,Imputed,PHYLACINE 1.2,1642e3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Expert Species,"De Melo França, L., et al. 2015. Review of feeding ecology data of Late Pleistocene mammalian herbivores from South America and discussions on niche differentiation. Earth-Science Reviews 140:158-165.",5.0283119891478005,0.18625245646478736,-0.1525180076593923,0.7992234371964747
Trachypithecus_auratus,Primates,Cercopithecidae,Trachypithecus,auratus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7100,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.4034322931589363,0.09179706283325524,1.3524300914728922,0.20230360854970603
Trachypithecus_barbei,Primates,Cercopithecidae,Trachypithecus,barbei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7500,Reported,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",NA,NA,Occurs on mainland,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",3.4205405648159415,0.09224221799807251,1.3192578565416677,0.2100822136413676
Trachypithecus_cristatus,Primates,Cercopithecidae,Trachypithecus,cristatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5250,Reported,Francis CM. A Guide to the Mammals of Southeast Asia (2008),NA,NA,Occurs on mainland,NT,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.3131865879556184,0.09193961429538561,1.4268810274633303,0.21363169259912015
Trachypithecus_delacouri,Primates,Cercopithecidae,Trachypithecus,delacouri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,8899.9,Assumed isometric based on head-body length,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Trachypithecus_obscurus,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Occurs on mainland,CR,No,100,0,0,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",3.470903289700835,0.09190808452008543,1.2925930372471424,0.21768690510545036
Trachypithecus_francoisi,Primates,Cercopithecidae,Trachypithecus,francoisi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7325,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.4129592950013787,0.09200453642771396,1.334329674392224,0.2169786944827188
Trachypithecus_geei,Primates,Cercopithecidae,Trachypithecus,geei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,8350,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.4521737171907376,0.0908001393914219,1.2919062789616846,0.21227937625179272
Trachypithecus_germaini,Primates,Cercopithecidae,Trachypithecus,germaini,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7179,Assumed isometric based on head-body length,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Trachypithecus_cristatus,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Occurs on mainland,EN,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",3.4062224518331616,0.09253258992077361,1.2912493150758477,0.20957765963462913
Trachypithecus_hatinhensis,Primates,Cercopithecidae,Trachypithecus,hatinhensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,6323.1,Assumed isometric based on head-body length,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Trachypithecus_obscurus,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Occurs on mainland,EN,No,100,0,0,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",3.368991806614613,0.0925514254627953,1.368645964297295,0.2177324199701588
Trachypithecus_johnii,Primates,Cercopithecidae,Trachypithecus,johnii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11921,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.5586875716257707,0.09114954349127914,1.3031543820928404,0.21465338273552567
Trachypithecus_laotum,Primates,Cercopithecidae,Trachypithecus,laotum,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5848.6,Assumed isometric based on head-body length,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Trachypithecus_cristatus,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Occurs on mainland,VU,No,100,0,0,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",3.3456822838121205,0.09241748886767084,1.3846326054949634,0.21755372703016845
Trachypithecus_obscurus,Primates,Cercopithecidae,Trachypithecus,obscurus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7e3,Reported,Francis CM. A Guide to the Mammals of Southeast Asia (2008),NA,NA,Occurs on mainland,NT,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.3996263779060327,0.09189872978976772,1.3467924936212101,0.20500121420196207
Trachypithecus_phayrei,Primates,Cercopithecidae,Trachypithecus,phayrei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,8400,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.453370829357706,0.09192318179127057,1.2088785999841951,0.20447829669535994
Trachypithecus_pileatus,Primates,Cercopithecidae,Trachypithecus,pileatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11450,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.5459044142949434,0.09214409090096098,1.2984980610197077,0.2079495208579845
