Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Perognathus_flavus,Rodentia,Heteromyidae,Perognathus,flavus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.3267184777777778,0.09506246719909758,2.6211348206208576,0.27772331608034817
Perognathus_inornatus,Rodentia,Heteromyidae,Perognathus,inornatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,10.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.404623611111111,0.08348199267955311,2.614342515881438,0.26153772003926234
Perognathus_longimembris,Rodentia,Heteromyidae,Perognathus,longimembris,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7.6,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.2894604666666667,0.07924181798615464,2.670662637928392,0.26114464394133247
Perognathus_merriami,Rodentia,Heteromyidae,Perognathus,merriami,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,6.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.293905766666667,0.0953838126625664,2.650546008402174,0.27586359148553025
Perognathus_parvus,Rodentia,Heteromyidae,Perognathus,parvus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6688992777777778,0.07701849001167708,2.81841433194311,0.30486521221853025
Peromyscus_attwateri,Rodentia,Cricetidae,Peromyscus,attwateri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,27.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8600488666666664,0.06776044033186486,2.750151309328479,0.22987232427599247
Peromyscus_aztecus,Rodentia,Cricetidae,Peromyscus,aztecus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,40,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9615218888888888,0.06966552606196297,2.832192081349898,0.24512563344712715
Peromyscus_beatae,Rodentia,Cricetidae,Peromyscus,beatae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,20.7,Assumed isometric based on head-body length,Annals and Magazine of Natural History 7 11: 484-487 (1903),Peromyscus_levipes,Reid FA. A field guide to the Mammals of Central America and South East Mexico (2009),Occurs on mainland,LC,No,10,0,90,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.7660514777777778,0.07214248615579703,2.8773100803920633,0.26212969122897456
Peromyscus_boylii,Rodentia,Cricetidae,Peromyscus,boylii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7756245666666666,0.07160820286114573,2.862754036489405,0.2505366519507558
Peromyscus_bullatus,Rodentia,Cricetidae,Peromyscus,bullatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,40,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,CR,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9707933555555557,0.06520413644178595,2.7012432629299714,0.24574062863432983
Peromyscus_californicus,Rodentia,Cricetidae,Peromyscus,californicus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,43.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.928980666666667,0.04654703487686864,2.9160442021119235,0.24667291188508497
Peromyscus_caniceps,Rodentia,Cricetidae,Peromyscus,caniceps,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,30.2,Assumed isometric based on head-body length,Mammalian Species 602: 1-2 (1998),Peromyscus_eremicus,National Audubon Society. National Audubon Society Field Guide to North American Mammals (1996),Occurs on small land bridge islands,CR,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8316210666666664,0.05433560114215222,2.9016532437608813,0.2675370505520725
Peromyscus_crinitus,Rodentia,Cricetidae,Peromyscus,crinitus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,18,Reported,Mammalian Species 602: 1-2 (1998),NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6446257222222225,0.04238470633329447,3.023045203415794,0.24569471729174064
Peromyscus_dickeyi,Rodentia,Cricetidae,Peromyscus,dickeyi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28.6,Reported,Mammalian Species 602: 1-2 (1998),NA,NA,Occurs only on isolated islands,CR,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8157882111111112,0.05501909434201619,2.9094485130524896,0.2617635583969753
Peromyscus_difficilis,Rodentia,Cricetidae,Peromyscus,difficilis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.861632588888889,0.06740990214648347,2.7356623901812616,0.2330270657157603
Peromyscus_eremicus,Rodentia,Cricetidae,Peromyscus,eremicus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,23.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7604164444444443,0.04409062297543371,2.925611939913375,0.24819437801872415
Peromyscus_eva,Rodentia,Cricetidae,Peromyscus,eva,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,22,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7368881222222223,0.05537151285704554,2.971552734369291,0.26358589530409404
Peromyscus_fraterculus,Rodentia,Cricetidae,Peromyscus,fraterculus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,24.3,Assumed isometric based on head-body length,Journal of Mammalogy 86: 814-825 (2005),Peromyscus_eremicus,National Audubon Society. National Audubon Society Field Guide to North American Mammals (1996),Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.7673253333333334,0.05476922959362236,2.941978114572021,0.2646779064318765
Peromyscus_furvus,Rodentia,Cricetidae,Peromyscus,furvus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,33,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8900983111111112,0.07252824151869447,2.825533281798033,0.27873115782941693
Peromyscus_gossypinus,Rodentia,Cricetidae,Peromyscus,gossypinus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,29.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8385262777777776,0.05005144271671739,2.8906798116239822,0.23143559369678032
Peromyscus_grandis,Rodentia,Cricetidae,Peromyscus,grandis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,71,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1337620555555556,0.06964483506016858,2.7027712376149213,0.25425745025757207
Peromyscus_gratus,Rodentia,Cricetidae,Peromyscus,gratus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,27.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8597101333333332,0.0630174209874521,2.819554358609746,0.24650505939952835
Peromyscus_guardia,Rodentia,Cricetidae,Peromyscus,guardia,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,33.7,Assumed isometric based on head-body length,Journal of Mammalogy 48: 210-218 (1967),Peromyscus_eremicus,National Audubon Society. National Audubon Society Field Guide to North American Mammals (1996),Occurs only on isolated islands,CR,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8650844444444443,0.05483493368705623,2.875185584088795,0.2651640015021628
Peromyscus_guatemalensis,Rodentia,Cricetidae,Peromyscus,guatemalensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,40,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9617434555555555,0.06990783028727317,2.829108712371419,0.25188632237023106
Peromyscus_gymnotis,Rodentia,Cricetidae,Peromyscus,gymnotis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,40,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.961368922222222,0.07025711165211775,2.829452735423572,0.2540975297991343
Peromyscus_hooperi,Rodentia,Cricetidae,Peromyscus,hooperi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,36,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9173002555555556,0.07170169689821411,2.816722583191792,0.2766107462599537
Peromyscus_hylocetes,Rodentia,Cricetidae,Peromyscus,hylocetes,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,42.6,Assumed isometric based on head-body length,Proceedings of the Biological Society of Washington 12: 115-129 (1898),Peromyscus_aztecus,Reid FA. A field guide to the Mammals of Central America and South East Mexico (2009),Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",1.9817683888888888,0.07092414284969685,2.7316493250447147,0.2661081672162534
Peromyscus_interparietalis,Rodentia,Cricetidae,Peromyscus,interparietalis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,CR,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8089521333333336,0.05467941643761384,2.9135106501611374,0.26702582453289714
Peromyscus_keeni,Rodentia,Cricetidae,Peromyscus,keeni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21.3,Reported,Global Ecology and Biogeography 17: 274-283 (2008),NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7718267555555556,0.04493745561231513,2.973272728413973,0.21746200473764749
Peromyscus_leucopus,Rodentia,Cricetidae,Peromyscus,leucopus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7194457666666667,0.03649892462679005,2.990740767257464,0.2311420052692021
Peromyscus_levipes,Rodentia,Cricetidae,Peromyscus,levipes,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,23,Reported,Reid FA. A field guide to the Mammals of Central America and South East Mexico (2009),NA,NA,Occurs on mainland,LC,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7971874333333333,0.07218670846383844,2.855489782785088,0.2619610343562419
Peromyscus_madrensis,Rodentia,Cricetidae,Peromyscus,madrensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,57,Assumed isometric based on head-body length,Mammalian Species 774: 1-3 (2005),Peromyscus_eremicus,National Audubon Society. National Audubon Society Field Guide to North American Mammals (1996),Occurs only on isolated islands,EN,No,40,10,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.069240511111111,0.07152792577713567,2.6550997071453177,0.2569777460892503
